std_smiles,heavy_atom_count,pains_alert_count,pains_alert_names,smiles,name,source_id
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,36.0,0.0,,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,betamethasone diproprionate,A10130
O=C(O)CC1C=C(c2ccccc2)NO1,15.0,0.0,,O=C(O)CC1C=C(c2ccccc2)NO1,GIT-027,A12548
CN(C)C(=O)c1ccc(S(=O)(=O)c2ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c2)cc1,31.0,0.0,,CN(C)C(=O)c1ccc(S(=O)(=O)c2ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c2)cc1,AZD7545,A14157
CC(=O)Nc1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,26.0,0.0,,CC(=O)Nc1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,AZD-1981,A13186
O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,50.0,0.0,,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,Lomitapide,A12778
Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,22.0,0.0,,Clc1ccc2c(c1)NC(N1CCNCC1)=c1ccccc1=N2,APC-104,A13762
Cc1cc(NC(=O)NCCN2CCC(O)(Cc3ccccc3)CC2)c2ccccc2n1,31.0,0.0,,Cc1cc(NC(=O)NCCN2CCC(O)(Cc3ccccc3)CC2)c2ccccc2n1,Palosuran,HY-10655
O=S(=O)(c1ccc2ccccc2c1)N1CCN(c2ncc(C(O)=NO)cn2)CC1,29.0,0.0,,O=C(NO)c1cnc(N2CCN(S(=O)(=O)c3ccc4ccccc4c3)CC2)nc1,JNJ-16241199,EB2316378-153A1
N[C@@H](CC(=O)N1CCc2c(nc(C(F)(F)F)nc2C(F)(F)F)C1)CN1CC(F)(F)CCC1=O,33.0,0.0,,N[C@@H](CC(=O)N1CCc2c(nc(C(F)(F)F)nc2C(F)(F)F)C1)CN1CC(F)(F)CCC1=O,Gemigliptin,HY-14892
CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1,33.0,0.0,,CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1,GSK-2269557,G-7634.obs1151203
COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,27.0,0.0,,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c3nc(O)ccc23)cc1,Carmoterol,G-6208
CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,28.0,0.0,,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,"tamsulosin (0.2mg), GL PharmTech",ALBB-028961
NCCCCC(N)C(=O)NC(CO)C(=O)O,16.0,0.0,,NCCCC[C@@H](N)C(=O)N[C@H](CO)C(=O)O,TCMP-80,AS-65126-KS
C/C=C(\C)C(=O)OC1CC2C(CC=C3CC(OC4CC(OC)C(OC5CC(OC)C(OC6CC(OC)C(OC7CC(OC)C(OC8CC(OC)C(OC9OC(CO)C(O)C(O)C9O)C(C)O8)C(C)O7)C(C)O6)C(C)O5)C(C)O4)CCC32C)C2(O)CCC(C(C)=O)C12C,92.0,0.0,,C/C=C(\C)C(=O)OC1CC2C(CC=C3CC(OC4CC(OC)C(OC5CC(OC)C(OC6CC(OC)C(OC7CC(OC)C(OC8CC(OC)C(OC9OC(CO)C(O)C(O)C9O)C(C)O8)C(C)O7)C(C)O6)C(C)O5)C(C)O4)CCC32C)C2(O)CCC(C(C)=O)C12C,,NP-019063
CCC12CCCN3CCc4c(n(c5ccccc45)C(O)C1)C32,22.0,0.0,,CCC12CCCN3CCc4c(n(c5ccccc45)C(O)C1)C32,Vincanol,NP-017580
COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,27.0,0.0,,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,TRV-130,42513
C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,25.0,0.0,,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,"(2R,3R)-2-(2,4-Difluorophenyl)-3-(4-methylenepiperidin-1-yl)-1-(1H-1,2,4-triazol-1-yl)butan-2-ol; Efinaconazole",3545575809
Nc1ccc(F)cc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,29.0,0.0,,Nc1ccc(F)cc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,Chidamide,BD449968
Fc1ccc(-n2cc(CCCCN3CCC4(CC3)OCc3ccccc34)c3ccccc32)cc1,34.0,0.0,,Fc1ccc(-n2cc(CCCCN3CCC4(CC3)OCc3ccccc34)c3ccccc32)cc1,Siramesine,SYN5126
OC[C@H]1O[C@@H](c2ccc(F)c(Cc3cc4ccccc4s3)c2)[C@H](O)[C@@H](O)[C@@H]1O,28.0,0.0,,OC[C@H]1O[C@@H](c2ccc(F)c(Cc3cc4ccccc4s3)c2)[C@H](O)[C@@H](O)[C@@H]1O,Ipragliflozin L-proline,70700
C[C@@H](n1cnc2cc(Cl)ccc2c1=O)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,30.0,0.0,,C[C@@H](n1cnc2cc(Cl)ccc2c1=O)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,albaconazole,E1S54686
C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2F)CC1)C(F)(F)F,36.0,0.0,,C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2F)CC1)C(F)(F)F,bitopertin,41226
CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC,22.0,0.0,,CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC,trepibutone,1611
CC1(C)S[C@@H]2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OCOC(=O)C1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,40.0,0.0,,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,sultamicillin,K315
CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1,19.0,0.0,,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1,propacetamol,3086B
Oc1c2c(c(O)n1CCCCN1CCN(c3nsc4ccccc34)CC1)CCCC2,30.0,0.0,,O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,perospirone,2989B
Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1,37.0,0.0,,Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1,Piperaquine,G0133-92
CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,25.0,0.0,,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(O)nc(N)nc21,valganciclovir,642798932
CSCC1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)O1,19.0,0.0,,CSCC1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)O1,Nifuratel,2655
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccc(O)cc1)NC(=O)CNC(=O)C(CCCN=C(N)N)NC(=O)C(CO)NC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C(C)NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C(CO)NC(=O)C(CCC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(NC(=O)C(CCCNC(=N)N)NC(=O)C(N)Cc1ccccc1)C(C)C)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(N)=O)C(N)=O,220.0,0.0,,CC(C)C[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](CO)NC(=O)[C@@H](C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H]1CCCN1C(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](N)Cc1ccccc1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CC(N)=O)C(N)=O,hNmU,BP0344
C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=CC41)O2,46.0,0.0,,C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)Cc1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@@H]41)O2,Resiniferatoxin,BN0585
COc1ccc(S(=O)(=O)Nc2cc(Cl)cc(Cl)c2OC)cc1N1CCNCC1,28.0,0.0,,COc1ccc(S(=O)(=O)Nc2cc(Cl)cc(Cl)c2OC)cc1N1CCNCC1,SB-399885,BN0792
CC[N+](C)(CC)CCSC1=Nc2ccccc2N=C(c2ccc(Sc3ccccc3)cc2)C1,33.0,0.0,,CC[N+](C)(CC)CCSC1=CC(c2ccc(Sc3ccccc3)cc2)=Nc2ccccc2N1,Tibenzonium,54663-47-7
CCC(=O)[C@@]1(C)CC[C@H]2C3=C(CC[C@@]21C)C1=C(CC3)CC(=O)CC1,24.0,0.0,,CCC(=O)[C@@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@@]21C,promegestone,34184-77-5
CC[C@H](C)C(NC(=O)CN)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(CC(C)C)C(=O)O)[C@@H](C)O)C(C)C,69.0,0.0,,CC[C@H](C)[C@H](NC(=O)CN)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)[C@@H](C)O)C(C)C,,141368-69-6
CSCCC(NC(=O)C(N)CC(=O)O)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)N1CCCC1C(=O)NC(CCSC)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)O)C(C)C)C(C)C,137.0,0.0,,CSCC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CCSC)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(C)C)C(=O)N[C@@H](CCCCN)C(=O)O,Seq: DMSKDESVDYVPMLDMK,149635-67-6
C[N+]1(C)C2C=CC1CC(OC(=O)C(O)(c1cccs1)c1cccs1)C2,25.0,0.0,,C[N+]1(C)C2C=CC1CC(OC(=O)C(O)(c1cccs1)c1cccs1)C2,BEA-2108-BR,B294665
C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,30.0,0.0,,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,maxacalcitol,10794
CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O,28.0,0.0,,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O,PGF2alpha-IE,16030
COc1ccc(/C=C/CCCCOc2ccc(C(=O)c3cccc(C(=O)O)c3)cc2CCC(=O)O)cc1,37.0,0.0,,COc1ccc(/C=C/CCCCOc2ccc(C(=O)c3cccc(C(=O)O)c3)cc2CCC(=O)O)cc1,LY 223982,10010024
CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O,30.0,0.0,,CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O,isopropyl unoprostone,16681
COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC)c(OC)c2)cc1OC,29.0,0.0,,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC)c(OC)c2)cc1OC,Dimethylcurcumin,10009986
Cc1cc2ncc(NC(=O)Nc3ccc(F)cc3F)c(-c3ccccc3Cl)c2cc1C,31.0,0.0,,Cc1cc2ncc(NC(=O)Nc3ccc(F)cc3F)c(-c3ccccc3Cl)c2cc1C,TMP 153,10010516
O=C(O)CCCCCCc1c(O)[nH]c(=O)n1CCC(O)C1CCCCC1,26.0,0.0,,O=C(O)CCCCCCc1c(O)nc(O)n1CCC(O)C1CCCCC1,BW-245C,12055
O=CN(O)CCCP(=O)(O)O,11.0,0.0,,O=CN(O)CCCP(=O)(O)O,fosmidomycin,16000
CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,35.0,0.0,,CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,CJ-23423,10010355
C[C@]12C=Cc3occc3C1CC[C@@]13C[C@@H](CCC12)[C@@](O)(CO)C3,23.0,0.0,,C[C@]12C=Cc3occc3C1CC[C@@]13C[C@@H](CCC12)[C@@](O)(CO)C3,Kahweol,14015
Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,29.0,0.0,,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,NSC-350625,SML1068
COc1ccc(C2CNC(=O)NC2)cc1O[C@H]1C[C@@H]2CC[C@H]1C2,23.0,0.0,,COc1ccc(C2CNC(=O)NC2)cc1O[C@H]1C[C@@H]2CC[C@H]1C2,Atizoram,13183
CCCCCn1cc(C(=O)C23CC4CC(CC(C4)C2)C3)c2ccccc21,26.0,0.0,,CCCCCn1cc(C(=O)C23CC4CC(CC(C4)C2)C3)c2ccccc21,AB-001,9000799
Cc1ccc(Oc2ccccc2-c2csc(NC3=NCCCN3)n2)c(C)c1,27.0,0.0,,Cc1ccc(Oc2ccccc2-c2csc(N=C3NCCCN3)n2)c(C)c1,Abafungin,28441
NC(Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)O,21.0,0.0,,N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)O,IMREG-1,11256
Oc1cccc(Nc2ncc(F)c(Nc3cccc(O)c3)n2)c1,23.0,0.0,,Oc1cccc(Nc2ncc(F)c(Nc3cccc(O)c3)n2)c1,R-112,KB-80315
COc1cccc(Oc2c(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)ncnc2OCCO)c1,33.0,0.0,,COc1cccc(Oc2c(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)ncnc2OCCO)c1,Ro-46-2005,KB-291396
NCCc1cn(S(=O)(=O)c2c(Cl)nc3sccn23)c2ccccc12,24.0,0.0,,NCCc1cn(S(=O)(=O)c2c(Cl)nc3sccn23)c2ccccc12,SAX-187,KB-81479
Nc1nc(-c2ccccc2)c(I)c(=O)[nH]1,15.0,0.0,,Nc1nc(O)c(I)c(-c2ccccc2)n1,Bropirimine,5344487
CC(=O)SCC(CC(=O)c1ccc(C)cc1)C(=O)O,19.0,0.0,,CC(=O)SCC(CC(=O)c1ccc(C)cc1)C(=O)O,Esonarimod,CV-5882
CC(=O)NCCC(=O)NC(Cc1c[nH]cn1)C(=O)O,19.0,0.0,,CC(=O)NCCC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O,N-Acetylcarnosine,QA-5606
CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,26.0,0.0,,CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,uridine triacetate,ST-8291
CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)C1CCCN2C(=O)CCC(NC(=O)c3nccc4ccccc34)C(=O)N12,38.0,0.0,,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN2C(=O)CC[C@H](NC(=O)c3nccc4ccccc34)C(=O)N12,pralnacasan,DIV 04654
O=C(O)C1CCc2cc(C3CCCCC3)c(Cl)cc21,19.0,0.0,,O=C(O)C1CCc2cc(C3CCCCC3)c(Cl)cc21,clidanac,DIV 04198
Cn1cc(CCN2CCN(c3ccccc3Cl)CC2)cn1,21.0,0.0,,Cn1cc(CCN2CCN(c3ccccc3Cl)CC2)cn1,ENPIPRAZOLE,Z1230751665
O=C(NCc1ccccc1)OCCO,14.0,0.0,,O=C(NCc1ccccc1)OCCO,BURAMATE,Z1198155419
Brc1ccc(NC2C3CC4CC(C3)CC2C4)cc1,18.0,0.0,,Brc1ccc(NC2C3CC4CC(C3)CC2C4)cc1,Ladasten,Z440843598
N=C(N)NCCCCC1NC(=O)CCSSCC(C(N)=O)NC(=O)C2CCCN2C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CC(=O)O)NC(=O)CNC1=O,57.0,0.0,,N=C(N)NCCCC[C@@H]1NC(=O)CCSSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,eptifibatide,Z1558506262
CNC(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,21.0,0.0,,CNC(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,BW-616U,Z30272279
CC(C)(Oc1ccccc1)C(=O)OCCN1CCOCC1,21.0,0.0,,CC(C)(Oc1ccccc1)C(=O)OCCN1CCOCC1,PROMOLATE,Z1328703697
CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,27.0,0.0,,CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,bunazosin ER,Z1172912933
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,33.0,0.0,,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,cefmenoxime,Z1541759911
CC(C)(C)C(=O)NCCCC(=O)O,13.0,0.0,,CC(C)(C)C(=O)NCCCC(=O)O,pivagabine,EN300-27463
O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,25.0,0.0,,Oc1nc2ccccc2n1C1CCN(CCOc2ccccc2)CC1,Oxiperomide,Z130192198
OC(CNc1ccccn1)c1ccccc1,16.0,0.0,,OC(CNc1ccccn1)c1ccccc1,FENYRAMIDOL,Z31268347
CC(C)Cc1ccc(C(C)C(=O)NCCO)cc1,18.0,0.0,,CC(C)Cc1ccc(C(C)C(=O)NCCO)cc1,mabuprofen,Z1537048897
N=C(N)NC(=O)c1cnccn1,12.0,0.0,,N=C(N)NC(=O)c1cnccn1,Pyrazinoylguanidine,Z1198155666
C=CCN1Cc2ccccc2-c2ccccc2C1,18.0,0.0,,C=CCN1Cc2ccccc2-c2ccccc2C1,AZAPETINE,Z1015206996
CC1=C(c2cc(-n3ccnc3)cs2)NNC(=O)C1,18.0,0.0,,CC1=C(c2cc(-n3ccnc3)cs2)NNC(=O)C1,Motapizone,EN300-132692
Cc1nccn1Cc1ccccn1,13.0,0.0,,Cc1nccn1Cc1ccccn1,NDD-094,Z1157796715
NC(=O)c1cc(-c2ccncc2)[nH]c1-c1ccccc1,20.0,0.0,,NC(=O)c1cc(-c2ccncc2)[nH]c1-c1ccccc1,NMS-354,A002829667
CCn1c(-c2ccc(Cl)cc2)n[nH]c1=O,15.0,0.0,,CCn1c(O)nnc1-c1ccc(Cl)cc1,MDL-27192,A002683787
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,29.0,0.0,,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2cnc3ccccc3c2O)cc1O,Ivacaftor,HY-13017
COc1cc(C2c3ccc(N)c(N)c3OC(=N)C2C#N)cc(Br)c1OC,26.0,0.0,,COc1cc(C2C(C#N)=C(N)Oc3c2ccc(N)c3N)cc(Br)c1OC,Crolibulin,BP-20468
CC(C)C(NC(=O)OCc1ccc(Cl)cc1Cl)C(=O)NC(CC(=O)O)C(=O)CF,29.0,0.0,,CC(C)[C@H](NC(=O)OCc1ccc(Cl)cc1Cl)C(=O)NC(CC(=O)O)C(=O)CF,MX-1122,BP-22471
CC(C)CCOc1ccc(NC(=S)Nc2ccc(OCCC(C)C)cc2)cc1,28.0,0.0,,CC(C)CCOc1ccc(NC(=S)Nc2ccc(OCCC(C)C)cc2)cc1,TIOCARLIDE,10006976
CC#CCC(C)[C@H](O)/C=C/C1[C@H](O)C[C@@H]2Oc3c(CCCC(=O)O)cccc3[C@H]12,29.0,0.0,,CC#CCC(C)[C@H](O)/C=C/C1[C@H](O)C[C@@H]2Oc3c(CCCC(=O)O)cccc3[C@H]12,beraprost sodium,18230
C[C@@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,30.0,0.0,,C[C@@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,prednisolone sodium phosphate,15933
CS(=O)(=O)N(c1cc(F)cc(F)c1)C1CN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)C1,32.0,0.0,,CS(=O)(=O)N(c1cc(F)cc(F)c1)C1CN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)C1,Drinabant,10009021
CCCC1([C@H](O)C/C=C/[C@@H]2C(CCCCCCC(=O)OC)C(=O)C[C@H]2O)CCC1,29.0,0.0,,CCCC1([C@H](O)C/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)OC)CCC1,,13745
O=C(c1ccc(Cl)cc1)N1CCC(=Cc2ccc(C3=NCCO3)cc2)CC1,27.0,0.0,,O=C(c1ccc(Cl)cc1)N1CCC(=Cc2ccc(C3=NCCO3)cc2)CC1,BIBB-515,10010517
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,26.0,0.0,,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,lorcainide,SML1025
CCOC(=O)Nc1ccc(SCC2CO[C@](Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)cc1,33.0,0.0,,CCOC(=O)Nc1ccc(SCC2CO[C@](Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)cc1,tubulozole,ALX-430-030
O=C(O)CCCCO/N=C(/c1cccnc1)c1cccc(C(F)(F)F)c1,26.0,0.0,,O=C(O)CCCCO/N=C(/c1cccnc1)c1cccc(C(F)(F)F)c1,Ridogrel,EC-000.2105
COCc1c[n+]([O-])c(C)cn1,11.0,0.0,,COCc1c[n+]([O-])c(C)cn1,FCE-21990,FCH844080
Clc1cncc(C2CN3CCC2CC3)n1,15.0,0.0,,Clc1cncc(C2CN3CCC2CC3)n1,L 689660,FCH1754120
NC(=O)OCC(N)Cc1ccccc1,14.0,0.0,,NC(=O)OCC(N)Cc1ccccc1,R-228060,FCH1818523
CC(OC(N)=O)C(C)C(C)OC(N)=O,14.0,0.0,,CC(OC(N)=O)C(C)C(C)OC(N)=O,PENTABAMATE,FCH1332138
Cn1c(O)cn(-c2ccccc2)c1=N,14.0,0.0,,CN1C(=N)N(c2ccccc2)CC1=O,AZOLIMINE,FCH839866
CN(C(=O)C(Cl)Cl)c1ccc(O)cc1,14.0,0.0,,CN(C(=O)C(Cl)Cl)c1ccc(O)cc1,DILOXANIDE,FCH1328386
Cc1ccc2c(=O)c(=[N+]([O-])O)c(=O)c2c1,15.0,0.0,,Cc1ccc2c(c1)C(=O)C([N+](=O)[O-])C2=O,,FCH2497073
c1cncc(N2CCC3(CCCN3)C2)c1,15.0,0.0,,c1cncc(N2CCC3(CCCN3)C2)c1,TC-2216,FCH1729993
Cc1cccc(C(=O)Nc2nn[nH]n2)n1,15.0,0.0,,Cc1cccc(C(=O)Nc2nnn[nH]2)n1,TA-5707,FCH1684366
CCNCc1c(CSC)cnc(C)c1O,15.0,0.0,,CCNCc1c(CSC)cnc(C)c1O,EMD-21657,FCH1690305
O=C1c2cc(Cl)ccc2OC2CCON12,15.0,0.0,,O=C1c2cc(Cl)ccc2OC2CCON12,seclazone,FCH1690294
FC(F)(F)c1ccc(N2CCNCC2)nc1Cl,17.0,0.0,,FC(F)(F)c1ccc(N2CCNCC2)nc1Cl,ORG 12962,KD-0713
Cc1cc2c(cc1F)[nH]c(=O)n2C1CCN(C2CCOCC2)CC1,24.0,0.0,,Cc1cc2c(cc1F)nc(O)n2C1CCN(C2CCOCC2)CC1,Integrity 730347,KE-0013
CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2OP(=O)(O)O,33.0,0.0,,CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2OP(=O)(O)O,estramustine phosphate sodium,E7579
